Target	Compound	True	RFR	MLPR	LR
CHEMBL3234	CHEMBL1214134	-1.098612	-1.4786137100000016	-3.6474265438204023	-2.984694472162132
CHEMBL260	CHEMBL212721	-7.649693	-6.590120050268904	-8.189254631124616	-8.360178504498277
CHEMBL2431	CHEMBL3699685	-5.613128	-5.3718749489467825	-5.746505068903761	-5.624887813466636
CHEMBL1957	CHEMBL3956400	-4.60517	-4.533023624237565	-4.595050036504021	-4.248699644851146
CHEMBL4179	CHEMBL210737	-8.536996	-6.309329155872125	-7.929148454479011	-6.750733547731203
CHEMBL2996	CHEMBL67528	-3.178054	-3.576718720542773	-3.1804624481054176	-3.852399930127019
CHEMBL3650	CHEMBL3916975	-0.48366	-2.242267937773567	-0.8533796050462117	-1.749315866283287
CHEMBL4247	CHEMBL2006765	-5.583496	-5.683431552660555	-5.987724942870557	-2.6234753417863734
CHEMBL1868	CHEMBL3986404	-6.907755	-6.17512053538616	-6.720773785014477	-6.490812170710127
CHEMBL1844	CHEMBL3673456	-2.079442	-2.8169166586028007	-2.3921252878709613	-3.006018164396984
CHEMBL1862	CHEMBL1241300	-6.664409	-6.274184440047081	-7.23835566918337	-5.568655851302342
CHEMBL3920	CHEMBL3928145	-1.280934	0.22486859621621633	-1.1429911971840252	-1.722636079723327
CHEMBL4895	CHEMBL3104852	-8.76249	-6.045737086500558	-5.6207474058168065	-5.933647513159647
CHEMBL4282	CHEMBL3672021	-7.279319	-5.720753868693207	-5.817551557572551	-4.490534640135754
CHEMBL3797	CHEMBL1766781	-8.987197	-8.73710236751516	-8.870756173695183	-7.908965903192255
CHEMBL4439	CHEMBL1688215	-7.36827	-7.396618829999995	-7.414025652603658	-7.062610703693245
CHEMBL1936	CHEMBL153843	-5.463832	-5.5583702369039285	-6.208917001908446	-5.820570353806448
CHEMBL1955	CHEMBL1940103	-3.931826	-4.167712132688312	-2.260628088898746	-3.236902399598482
CHEMBL279	CHEMBL1172837	-3.015535	-4.663848727141628	-5.027165877325231	-4.421836345540598
CHEMBL4282	CHEMBL3904672	-1.84055	-1.6710007503042474	-1.3249255231073633	-1.7966821636472874
CHEMBL4179	CHEMBL494072	-6.444131	-6.496357983960066	-6.6720065376354665	-7.207805619146473
CHEMBL2094138	CHEMBL75368	-8.003029	-8.667841089728926	-9.091707929041126	-7.809148214589947
CHEMBL2147	CHEMBL3918797	0.356675	-2.5248729417027547	-1.0793452514760562	-1.7539793836157438
CHEMBL2695	CHEMBL3645081	-6.906755	-8.136157443944596	-8.520387178230687	-7.307785395604876
CHEMBL2185	CHEMBL2022113	-4.983607	-4.612048726803572	-6.854801749903091	-3.61866698855011
CHEMBL2148	CHEMBL3959421	-6.20859	0.6395585708746084	0.6619763795036385	1.4459848143575176
CHEMBL2094128	CHEMBL405200	-6.55108	-5.423633284162548	-5.025887015724347	-4.958323645783554
CHEMBL203	CHEMBL3936151	-3.912023	-3.8697760598165427	-3.878901369363379	-4.080916169607633
CHEMBL2815	CHEMBL253881	-5.298317	-4.258686766176758	-7.06087857151385	-3.627586633212781
CHEMBL2148	CHEMBL3622133	-6.214608	-5.762104748586629	-5.436552847040535	-6.514544359124508
CHEMBL2148	CHEMBL3925725	-1.609438	-2.8312847938400116	-1.7215223166623994	-2.133541243852049
CHEMBL203	CHEMBL247711	-5.247024	-4.885990423161183	-3.2102899095372477	-4.403778754707539
CHEMBL2996	CHEMBL1214929	-2.995732	-6.067516915605549	-5.9477212592715105	-5.745951547792016
CHEMBL203	CHEMBL3923645	-3.912023	-3.8845729286008504	-3.853024307070272	-3.9455470507200796
CHEMBL3983	CHEMBL3422080	-0.09531	-1.9029027233333329	0.3082862447796498	-0.9393838298576336
CHEMBL279	CHEMBL488646	-8.38936	-6.32197817052625	-8.99476093362688	-6.019700091067601
CHEMBL1955	CHEMBL3917694	-2.302585	-2.449452505660378	-2.3323555116580166	-2.0066083923594675
CHEMBL2111414	CHEMBL355191	-3.912023	-5.82098574	-4.376016670680605	-5.53950946604191
CHEMBL1906	CHEMBL71987	-7.824046	-5.96197901160775	-5.649862797933757	-6.589748807253901
CHEMBL2292	CHEMBL2314451	-8.575462	-7.284839800525018	-7.773927209790559	-7.097037479138256
CHEMBL3529	CHEMBL3895278	-4.60517	-3.8115074561602387	-3.6256818970585662	-3.419758477443381
CHEMBL3038469	CHEMBL3335125	-2.639057	-5.102760816166875	-4.859217991230956	-5.177920619898154
CHEMBL2148	CHEMBL3665132	0.249488	1.7246876016748542	-1.2059854510534525	1.655600860236035
CHEMBL301	CHEMBL3895782	-5.308268	-6.095055637502811	-5.5723208646558575	-6.721506621577742
CHEMBL4722	CHEMBL538195	-5.897154	-5.648777317718977	-5.358937711400699	-5.8451060928759855
CHEMBL2996	CHEMBL4061321	-5.755742	-5.335617023850554	-5.775596634724923	-5.018824009541809
CHEMBL2971	CHEMBL3645072	-1.355835	-3.1447104853198233	-2.122805427948066	-1.9082725494563624
CHEMBL4142	CHEMBL191003	-5.393628	-5.512418779633938	-5.653783098817759	-5.8340749299540615
CHEMBL2185	CHEMBL3680451	-2.564949	-2.4317726749356128	-3.7640842602358995	-1.7377674249313104
CHEMBL3142	CHEMBL1914743	-1.223775	-2.2919463756756757	-1.832507140162029	-0.8269735354239769
CHEMBL2147	CHEMBL3687505	3.912023	2.5468508208231206	3.2159166039463205	2.273592703063115
CHEMBL1868	CHEMBL356658	-6.214608	-5.915244814092337	-6.883352979931542	-6.444107509334922
CHEMBL301	CHEMBL269882	-0.788457	-2.5791720203546005	-2.2610553592910803	-0.8176849821913494
CHEMBL5147	CHEMBL3958778	-3.912023	-4.5890615373902195	-4.719854371408875	-3.805774088639499
CHEMBL1907601	CHEMBL483526	-0.741937	-2.006212835170345	-1.9598006580159908	-2.26285542138171
CHEMBL1824	CHEMBL69629	-4.60517	-5.132682560532828	-3.9077364874658955	-4.511066158807379
CHEMBL4142	CHEMBL3951245	-1.059178	-1.755986954045547	-1.3442874757533092	-1.7050049486620678
CHEMBL2094128	CHEMBL142648	-4.859812	-4.841410370879436	-6.482441435261167	-5.82106727177352
CHEMBL279	CHEMBL3678948	-3.912023	-6.293675676575067	-7.643058588649206	-6.560627781144197
CHEMBL2147	CHEMBL3687434	-3.31273	0.5794424623166896	0.58746929092495	0.20542534997345996
CHEMBL258	CHEMBL270548	-2.995732	-5.558787860554002	-5.546128672191121	-5.43913512875604
CHEMBL2358	CHEMBL3937823	-6.907755	-7.081010362450356	-6.904333395815326	-7.295350564924426
CHEMBL4247	CHEMBL3263979	-2.066863	-3.4574021397361765	-5.370296921670696	-4.1071564274024475
CHEMBL5147	CHEMBL3898138	-3.912023	-3.919045106253691	-3.9156247359332816	-3.454270703386662
CHEMBL2148	CHEMBL3926817	-5.135798	-6.100512308641381	-5.641665742278335	-5.940896690516752
CHEMBL1957	CHEMBL2443026	-2.302585	-3.1872104081721524	-2.3015129380044073	-2.4664887344310173
CHEMBL1907600	CHEMBL4092920	-3.295837	-3.622837636961444	-3.3999368294167516	-4.562450950364352
CHEMBL4937	CHEMBL3902838	-0.0	-1.292827337489178	-0.19918149390965043	-0.7730657140798876
CHEMBL4142	CHEMBL3946877	-5.503175	-2.3506704081131167	-2.267614675392017	-2.9790079061851715
CHEMBL4282	CHEMBL2325986	-5.003946	-5.079687626125243	-7.407649633936728	-4.101568476405708
CHEMBL1907605	CHEMBL606635	-2.995732	-0.8657849553868807	-2.8941234747185782	-1.258861153698688
CHEMBL2276	CHEMBL1822145	-1.098612	-1.136052020000001	-0.42178471686460844	-1.7199420267897958
CHEMBL308	CHEMBL3648082	-1.609438	-2.259148559809085	0.8127562357923968	-2.2274637176666956
CHEMBL3582	CHEMBL48665	-8.411833	-6.107641434578133	-6.3873300812181055	-6.131513850686783
CHEMBL3231	CHEMBL523695	-1.609438	-3.6749321640519486	-3.1540469736962113	-4.32044750119622
CHEMBL203	CHEMBL1934628	-3.401197	-3.8473734290000916	-2.848351851178875	-3.771911913145858
CHEMBL1974	CHEMBL1945706	-5.521461	-3.5254376227010757	-3.5267122296031292	-3.730760667500104
CHEMBL279	CHEMBL3976752	-7.851817	-6.517120464596683	-5.684369954278899	-6.358773473729766
CHEMBL5491	CHEMBL486828	-4.158883	-4.111307671075864	-4.343634251560083	-4.081135097269137
CHEMBL2292	CHEMBL3597991	-4.60517	-6.4441373265013135	-4.4259323274133715	-6.670032114964041
CHEMBL1862	CHEMBL1242657	-4.276666	-5.8254757002865185	-6.199520710572712	-5.498020100552655
CHEMBL279	CHEMBL2086753	-2.302585	-3.5440656756324627	-3.4143101706389416	-4.494573218401422
CHEMBL3650	CHEMBL3948270	-1.81905	-2.2295669743406075	-1.5801877915560711	-3.192157059138551
CHEMBL279	CHEMBL365727	-1.791759	-3.3954373145809	-2.222910660087546	-4.693112496721823
CHEMBL258	CHEMBL1076478	-1.791759	-3.3232373088930753	-2.53510156567213	-3.7193474920740544
CHEMBL2208	CHEMBL253881	-8.517193	-6.609855480000002	-7.941259858421194	-9.062583357485144
CHEMBL308	CHEMBL102926	-1.609438	-5.432313642481602	-3.5736504528560653	-6.130676607214824
CHEMBL203	CHEMBL179726	-3.178054	-4.8811690099423295	-5.266036465858294	-4.383999935779443
CHEMBL2959	CHEMBL3586447	-5.768321	-4.823517701092904	-5.072493740630572	-5.461196615770154
CHEMBL4179	CHEMBL3220470	-7.251345	-6.823044655878344	-7.147031551519168	-6.8608254441197705
CHEMBL5491	CHEMBL453347	-5.703782	-5.206823266639947	-4.728529798666665	-5.966585509524984
CHEMBL1868	CHEMBL306512	-8.006368	-5.652277467273492	-6.922914372441035	-4.708721214039832
CHEMBL1955	CHEMBL2332119	-0.587787	-4.232441410705571	-3.892305078313219	-4.1782584805701735
CHEMBL4203	CHEMBL1612677	-5.594711	-3.678739466952382	-4.46395595193612	-4.560526939075345
CHEMBL5408	CHEMBL3921622	-3.401197	-3.343887743022799	-3.436004924231698	-3.160693608469191
CHEMBL1907602	CHEMBL3717995	-4.941642	-4.9996439674168665	-5.906898945471144	-5.5579332195993185
CHEMBL279	CHEMBL3981706	-9.095211	-6.659028749413259	-7.945272015404771	-6.9024033118266415
CHEMBL3983	CHEMBL3421972	-2.995732	-4.2928522077619045	-2.5652587568156635	-3.9015530122471214
CHEMBL2147	CHEMBL3965960	-1.851599	-0.12386672934396524	-1.1621370312242543	-0.6965361464135151
CHEMBL2971	CHEMBL3116065	-2.484907	-3.0776245741703168	-2.6127331692109657	-1.985231856690266
CHEMBL1974	CHEMBL2023477	-6.214608	-6.736109552851175	-6.728182717643781	-6.713612916435497
CHEMBL2094126	CHEMBL566329	-5.010635	-4.470836997362637	-3.760424477888963	-4.73155786616456
CHEMBL203	CHEMBL3903866	-6.907755	-6.931254033303183	-7.064258660789421	-6.80517304165073
CHEMBL2147	CHEMBL3942145	1.65026	-0.5025093737461901	-0.11404712352284618	-0.9712291379097282
CHEMBL258	CHEMBL67268	-2.079442	-2.0052587752513147	0.1354135550192202	-2.1209342635946182
CHEMBL2185	CHEMBL3125722	-5.700444	-6.248789551249335	-5.948379992020595	-6.239189579848416
CHEMBL3616	CHEMBL48988	-2.302585	-3.9868510100174	-1.4307001447415078	-3.9859317808194406
CHEMBL3553	CHEMBL3912503	-6.291569	-5.574337386696831	-5.937977683921061	-5.282276095297743
CHEMBL2996	CHEMBL77399	-4.60517	-3.589551992601778	-3.843859906450415	-3.2915023317007925
CHEMBL2147	CHEMBL3394166	-2.833213	-3.7398708366562414	-2.90713568418234	-3.5322374607150744
CHEMBL2185	CHEMBL485351	-3.218876	-2.683391355407596	-2.6079423515213853	-3.0916714081025143
CHEMBL3231	CHEMBL473080	-2.993229	-5.069095659129121	-5.5126887351623886	-5.619752940549031
CHEMBL279	CHEMBL1081831	-5.703782	-5.352548252435727	-4.781960860447789	-4.989917369248778
CHEMBL279	CHEMBL3657555	-7.653969	-6.186930163611269	-7.365747013633314	-6.91387310047061
CHEMBL1907601	CHEMBL190302	-6.086775	-3.6117999585826124	-2.355226824875354	-3.5597879140588935
CHEMBL203	CHEMBL372112	-3.912023	-5.105012725240951	-5.276378137925166	-5.8442573185400235
CHEMBL3582	CHEMBL263910	-6.877296	-5.826979492746142	-6.8752224754959865	-5.710774563956434
CHEMBL279	CHEMBL487864	-4.736198	-5.408200730801161	-6.310012783963889	-4.524187598464695
CHEMBL3529	CHEMBL3650751	-3.401197	-4.058418669275046	-2.774270091925242	-4.346191209050932
CHEMBL2094126	CHEMBL274924	-7.495542	-6.862624547490895	-7.29174088298172	-7.039583144565192
CHEMBL2431	CHEMBL404347	-4.674696	-4.452920721134659	-4.620369642550776	-4.411881771088722
CHEMBL2599	CHEMBL410295	-5.298317	-4.995495858653155	-5.065654036142959	-5.06410228219437
CHEMBL1868	CHEMBL3917220	-3.912023	-4.092454898764361	-3.9009516863473266	-4.401158578719373
CHEMBL2094128	CHEMBL1094817	-7.205635	-5.923149312862535	-5.795233079115934	-5.401283707563368
CHEMBL1974	CHEMBL3903973	-8.059049	-7.835778955668088	-7.922493189116387	-8.156089039162834
CHEMBL301	CHEMBL106060	-6.907755	-5.341878637978888	-6.412034186131978	-6.42074040176438
CHEMBL3650	CHEMBL2086741	-3.931826	-4.600674098025993	-3.0093658648810124	-5.031085757911894
CHEMBL203	CHEMBL2018765	-9.20029	-4.559505018539741	-6.852290332953305	-4.117673771878433
CHEMBL4523	CHEMBL3919337	-0.332177	-2.5296400025027115	-0.7158357800111175	-2.906389652359863
CHEMBL4898	CHEMBL1822792	-4.110874	-3.007468278714285	-4.5044786601638656	-2.554293453381495
CHEMBL4439	CHEMBL3260623	-1.791759	-2.5709639962708417	-2.5212204907297324	-2.286942294835381
CHEMBL5543	CHEMBL3094457	-6.912743	-3.5515892834126985	-3.469401419922076	-3.862022960444196
CHEMBL4501	CHEMBL3890965	-5.886104	-3.918288780161313	-5.045678626949435	-2.51399784559817
CHEMBL2508	CHEMBL3698647	-2.302585	-2.719901804816802	-2.3517167536587023	-2.6233466393124782
CHEMBL3009	CHEMBL3941175	-6.368187	-5.526036798476185	-5.833734310137537	-6.216652391014081
CHEMBL1936	CHEMBL272453	-3.178054	-3.8481206806260957	-3.8073546947240153	-4.47395557255477
CHEMBL3920	CHEMBL2147550	-4.941642	-5.500689591250003	-5.190818332814614	-4.671344143133062
CHEMBL3234	CHEMBL1242852	-2.197225	-6.477624672855708	-4.338304102579302	-5.758339696979739
CHEMBL2094128	CHEMBL123242	-7.438384	-7.760316474001068	-8.026480965012208	-8.524917392408131
CHEMBL4179	CHEMBL3393607	0.356675	-6.005921488447068	-5.685492207936971	-6.536362033401761
CHEMBL279	CHEMBL3702621	-7.130899	-5.012705614584308	-6.790921107578072	-4.866548945910719
CHEMBL5407	CHEMBL3952291	-2.916148	-2.9082805341779947	-2.8249822542852465	-2.958491893681038
CHEMBL1974	CHEMBL271386	-5.361292	-3.748482137538901	-3.954749165497975	-4.5562698217003055
CHEMBL301	CHEMBL408019	-4.127134	-5.183089504976393	-5.209498620595697	-5.357767857157807
CHEMBL1844	CHEMBL3673961	-4.60517	-4.559754898305449	-4.780938477573154	-4.744237401819214
CHEMBL4523	CHEMBL3978132	-0.955511	-1.0279745786266563	-0.8450380292073287	-1.7983538477693966
CHEMBL3038477	CHEMBL3955156	-4.60517	-3.8724529381395754	-5.3717091323427315	-3.779904787311465
CHEMBL1824	CHEMBL207247	-3.951244	-3.766789228570664	-4.718948705614234	-4.465713796606461
CHEMBL1957	CHEMBL3908294	-4.60517	-4.399315014072359	-4.499958625805043	-3.3574834739064587
CHEMBL4247	CHEMBL3806112	-2.890372	-4.2128426809792785	-4.290948884792033	-3.6964522041247436
CHEMBL4501	CHEMBL3675396	1.021651	0.2720072179404562	0.5234593499533673	0.5189893759685127
CHEMBL2363049	CHEMBL3805089	-6.907755	-6.4961972330987665	-6.891875317565501	-6.679030989610866
CHEMBL4282	CHEMBL2177386	-7.600902	-2.0827531265887385	-3.250977651987874	-2.800451961882743
CHEMBL2148	CHEMBL2376040	0.916291	-1.5058940851085858	-1.9849150759046355	-1.8391672833365584
CHEMBL3529	CHEMBL3960782	-4.60517	-4.157623123035534	-4.636461846694678	-3.4917768209484086
CHEMBL5408	CHEMBL3900659	-7.003065	-5.701227140228075	-5.9937154187419095	-6.3120448203975625
CHEMBL1868	CHEMBL3798257	-6.907755	-5.456933935107369	-7.78615472291013	-4.24697616055403
CHEMBL3983	CHEMBL2042136	-8.478452	-8.301530512857141	-8.30847237236844	-8.245646253448916
CHEMBL3116	CHEMBL1801932	-7.68708	-5.5356588926855	-4.644849075539525	-5.650739352538435
CHEMBL279	CHEMBL1242567	-7.047517	-6.250990641915408	-7.20478000408062	-6.260352239035855
CHEMBL301	CHEMBL3648084	-2.197225	-2.923501225902517	-2.257545190232742	-2.35831814380106
CHEMBL1974	CHEMBL3593295	-6.745236	-4.559716195134624	-5.88777038652186	-4.744708303584114
CHEMBL4179	CHEMBL88486	-7.31322	-6.5021382491848	-7.695769394231048	-8.184125704680266
CHEMBL4247	CHEMBL2403827	-3.380995	-3.5311860715063985	-3.440042756883826	-3.9178796869682895
CHEMBL2637	CHEMBL1946338	-5.703782	-5.064064308558136	-5.7472854920946475	-5.273817794955619
CHEMBL4523	CHEMBL3958986	-3.42719	-3.045560994922409	-1.5447351057201069	-3.284963645114563
CHEMBL4501	CHEMBL3670406	-4.119037	-4.928666645566784	-3.862754089427864	-5.693073501652315
CHEMBL5408	CHEMBL3687160	-2.079442	-3.8904139030336764	-4.415598978372558	-4.048770599286193
CHEMBL3553	CHEMBL3655094	-5.777652	-7.32760186906874	-7.445068019933216	-6.935014129036864
CHEMBL1913	CHEMBL3297896	-3.342862	-5.1748354805969905	-5.568180851884781	-5.563146654893422
CHEMBL2292	CHEMBL188434	-8.49699	-5.698466154567879	-3.5799844526295606	-3.896375095361709
CHEMBL2276	CHEMBL1950294	-4.787492	-5.672372428986501	-3.8292719697214843	-5.4587511016145385
CHEMBL258	CHEMBL497754	-6.173786	-5.98498839269299	-6.255766707621735	-5.595273615940774
CHEMBL4898	CHEMBL3671311	-0.724646	-3.554313863809522	-1.3263669925503552	-2.4419833887228544
CHEMBL5408	CHEMBL3650693	-3.401197	-3.3907218892325903	-3.218821043866976	-4.206398169820248
CHEMBL258	CHEMBL272850	-0.336472	-1.9437119363888955	-1.6341125507026373	-1.5523065505063407
CHEMBL279	CHEMBL533849	-3.688879	-3.314815057266619	-2.2400854530299674	-4.202053706393818
CHEMBL2815	CHEMBL3673471	-5.303305	-5.150093690001759	-5.50120845883397	-4.137500278574057
CHEMBL3116	CHEMBL4074103	-5.010635	-6.987916826821546	-8.061096071367295	-8.41685974023247
CHEMBL2971	CHEMBL1081443	-4.70048	-4.402424766841258	-4.133933226112697	-4.681304976705116
CHEMBL4895	CHEMBL3092787	-6.522093	-6.532893442608697	-5.739163349021316	-6.238843121246841
CHEMBL2147	CHEMBL4086461	-1.386294	-0.7674779719710928	0.00960104287909147	-1.1887156926154594
CHEMBL5407	CHEMBL3264256	-4.01998	-2.80214060716637	-2.0879007046009366	-2.801853657927704
CHEMBL1868	CHEMBL238719	-5.63479	-6.2199469247348	-5.962877914583896	-6.657242971294061
CHEMBL1824	CHEMBL4078431	-8.699515	-5.926025411368365	-6.646721463955564	-6.180048438234083
CHEMBL4282	CHEMBL3667042	-3.135494	-3.794331337920902	-5.517957832227351	-4.848173918377512
CHEMBL4282	CHEMBL499555	-2.895912	-3.050374665783835	-2.885190558737303	-3.47248105555465
CHEMBL1907605	CHEMBL1088704	-0.647103	-6.213736714907665	-4.727531245084983	-5.8803708008290165
CHEMBL2148	CHEMBL3970109	-6.907755	-6.288608714006704	-7.017667098563986	-6.2372996899269175
CHEMBL4282	CHEMBL3672491	-3.295837	-3.329334029278345	-2.2841624901843223	-3.641070334383304
CHEMBL308	CHEMBL243017	-7.377759	-7.638555710681806	-7.457779341168249	-8.101387318247127
CHEMBL1913	CHEMBL2023487	-3.912023	-1.9248508636561816	-2.9307850005747205	-2.2500454038251183
CHEMBL299	CHEMBL3905625	-1.481605	-0.141248085	-1.0174192969649947	-0.43999146441039105
CHEMBL4282	CHEMBL252455	-3.828641	-4.5769212635441985	-5.0580584540413955	-5.210648448450598
CHEMBL1981	CHEMBL520110	-8.699515	-8.590396093484161	-8.005199307296817	-8.302168249065534
CHEMBL2147	CHEMBL3912390	-6.821871	-7.0299924930939515	-8.196121057987934	-6.274892600711417
CHEMBL3529	CHEMBL3892819	-3.401197	-3.9793643219013277	-4.453660918613145	-4.24293896839794
CHEMBL2971	CHEMBL4077508	-3.295837	-3.772993129753327	-3.52510837758858	-3.5918994742458383
CHEMBL1907601	CHEMBL1271953	-2.833213	-2.6888922982627776	-1.8553151271171644	-3.347721615581806
CHEMBL2148	CHEMBL1076221	-5.899897	-4.516712282716665	-4.628382762387868	-4.683789601296307
CHEMBL2094126	CHEMBL424507	-6.579251	-2.923159621753247	-3.614810587110844	-3.9309243753230776
CHEMBL2094127	CHEMBL151546	-3.78419	-6.740223127122523	-7.754623381843162	-7.923371390685718
CHEMBL4247	CHEMBL2023548	-5.897154	-5.088055796098903	-4.954263364937711	-4.994473192535873
CHEMBL279	CHEMBL3906155	-8.611668	-7.404836945752707	-7.931777099965015	-7.376759181393589
CHEMBL279	CHEMBL2006765	-6.786717	-5.7219171834932	-7.645383146329049	-5.626170027934812
CHEMBL1868	CHEMBL78303	-3.688879	-5.593231898417201	-4.836555674921951	-5.237071631970495
CHEMBL2147	CHEMBL3930142	-2.629007	-2.5756489536527507	-0.30632622724485226	-1.3467990817396176
CHEMBL301	CHEMBL3298823	-4.094345	-5.462738514630814	-3.523643860530881	-4.684722498055461
CHEMBL308	CHEMBL272026	-5.438079	-4.947203095802246	-3.835729821892013	-4.6093487348818325
CHEMBL2363049	CHEMBL3805654	-6.907755	-6.020427020045237	-6.433338817020686	-6.1579712382928955
CHEMBL2147	CHEMBL3890648	-2.014903	-1.8713611831421926	-1.9741422158777953	-2.237582448192484
CHEMBL2148	CHEMBL3665133	1.650781	1.5768127813951565	0.09279109426818535	2.308825728018128
CHEMBL258	CHEMBL460472	-6.593045	-4.553349386605123	-2.601638926771549	-3.5969453062610626
CHEMBL5543	CHEMBL3589775	-7.17012	-5.128661329705871	-4.778377608244214	-5.928678267288323
CHEMBL4722	CHEMBL3675520	-0.09531	0.23645195746426764	-0.1473083432463222	0.46231234144134525
CHEMBL2971	CHEMBL3639749	-6.907755	-6.893943286896303	-6.871296045287799	-6.057936496478984
CHEMBL3905	CHEMBL3262619	-5.752573	-5.610153624815561	-4.579761242820422	-3.9462518562931197
CHEMBL4040	CHEMBL3577566	-1.163151	-3.27000952	-4.297043093710917	-3.523449051321008
CHEMBL1936	CHEMBL1765715	-5.501258	-5.916460656788737	-6.8666915684604435	-5.8114396867398765
CHEMBL1824	CHEMBL466412	-3.688879	-4.238915364020683	-4.173672212185606	-3.940787360401333
CHEMBL2007	CHEMBL1272182	-5.043425	-5.964538456078651	-5.558266471153817	-5.4830797544877345
CHEMBL1974	CHEMBL1940117	-6.907755	-4.135659146761031	-3.075209768535404	-5.742436523654703
CHEMBL3529	CHEMBL3687175	-1.791759	-3.4429398136531675	-2.896645732834777	-3.151545228359596
